t,deltaT,deltaTdot
6.099999999999986,7.362168316622613e-07,-4.340917123741053e-08
6.149999999999986,7.340494508824551e-07,-4.328606576449987e-08
6.199999999999986,7.318882212198653e-07,-4.316312857902896e-08
6.249999999999986,7.297331340040322e-07,-4.304036980188704e-08
6.299999999999986,7.275841800746143e-07,-4.291779891454563e-08
6.349999999999985,7.254413498124409e-07,-4.279542479539596e-08
6.399999999999985,7.233046331687978e-07,-4.267325575409566e-08
6.449999999999985,7.211740196930435e-07,-4.255129956402857e-08
6.499999999999985,7.190494985586478e-07,-4.242956349297648e-08
6.549999999999985,7.169310585877392e-07,-4.230805433209664e-08
6.5999999999999845,7.148186882742446e-07,-4.2186778423294704e-08
6.649999999999984,7.127123758056983e-07,-4.2065741685077853e-08
6.699999999999984,7.106121090837946e-07,-4.194494963696912e-08
6.749999999999984,7.085178757437546e-07,-4.1824407422559576e-08
6.799999999999984,7.064296631725723e-07,-4.1704119831271413e-08
6.849999999999984,7.043474585262048e-07,-4.158409131890116e-08
6.8999999999999835,7.022712487457621e-07,-4.146432602700879e-08
6.949999999999983,7.002010205727577e-07,-4.134482780121524e-08
6.999999999999983,6.981367605634683e-07,-4.1225600208467474e-08
7.049999999999983,6.960784551024561e-07,-4.110664655332738e-08
7.099999999999983,6.940260904152998e-07,-4.0987969893337747e-08
7.149999999999983,6.919796525805787e-07,-4.086957305351586e-08
7.199999999999982,6.899391275411543e-07,-4.075145864002269e-08
7.249999999999982,6.879045011147867e-07,-4.063362905305298e-08
7.299999999999982,6.858757590041255e-07,-4.051608649898927e-08
7.349999999999982,6.838528868061114e-07,-4.039883300186072e-08
7.399999999999982,6.818358700208206e-07,-4.0281870414145114e-08
7.4499999999999815,6.798246940597846e-07,-4.016520042695081e-08
7.499999999999981,6.778193442538167e-07,-4.004882457961303e-08
7.549999999999981,6.758198058603717e-07,-3.9932744268737404e-08
7.599999999999981,6.738260640704672e-07,-3.98169607567216e-08
7.649999999999981,6.718381040151909e-07,-3.9701475179784446e-08
7.699999999999981,6.698559107718183e-07,-3.9586288555530265e-08
7.7499999999999805,6.678794693695635e-07,-3.947140179007459e-08
7.79999999999998,6.659087647949838e-07,-3.935681568475608e-08
7.84999999999998,6.639437819970589e-07,-3.9242530942458156e-08
7.89999999999998,6.619845058919632e-07,-3.9128548173562346e-08
7.94999999999998,6.600309213675487e-07,-3.901486790155445e-08
7.99999999999998,6.580830132875573e-07,-3.890149056830323e-08
8.04999999999998,6.561407664955752e-07,-3.878841653903033e-08
8.09999999999998,6.542041658187471e-07,-3.867564610698908e-08
8.14999999999998,6.522731960712638e-07,-3.85631794978689e-08
8.199999999999982,6.503478420576351e-07,-3.845101687394103e-08
8.249999999999982,6.484280885757624e-07,-3.833915833796044e-08
8.299999999999983,6.465139204198213e-07,-3.822760393683802e-08
8.349999999999984,6.446053223829666e-07,-3.811635366509623e-08
8.399999999999984,6.427022792598701e-07,-3.800540746812082e-08
8.449999999999985,6.408047758490993e-07,-3.789476524522031e-08
8.499999999999986,6.389127969553487e-07,-3.778442685250447e-08
8.549999999999986,6.370263273915318e-07,-3.767439210559223e-08
8.599999999999987,6.351453519807403e-07,-3.756466078215903e-08
8.649999999999988,6.332698555580818e-07,-3.7455232624332846e-08
8.699999999999989,6.313998229723994e-07,-3.734610734094782e-08
8.74999999999999,6.295352390878833e-07,-3.7237284609663725e-08
8.79999999999999,6.276760887855785e-07,-3.712876407895917e-08
8.84999999999999,6.258223569647974e-07,-3.702054537000593e-08
8.899999999999991,6.239740285444398e-07,-3.69126280784313e-08
8.949999999999992,6.221310884642287e-07,-3.680501177597517e-08
8.999999999999993,6.20293521685865e-07,-3.669769601204788e-08
9.049999999999994,6.184613131941073e-07,-3.6590680315194774e-08
9.099999999999994,6.166344479977797e-07,-3.648396419447296e-08
9.149999999999995,6.148129111307144e-07,-3.6377547140745384e-08
9.199999999999996,6.129966876526299e-07,-3.627142862789715e-08
9.249999999999996,6.111857626499516e-07,-3.61656081139787e-08
9.299999999999997,6.093801212365756e-07,-3.606008504228013e-08
9.349999999999998,6.07579748554582e-07,-3.595485884234076e-08
9.399999999999999,6.057846297748982e-07,-3.584992893089782e-08
9.45,6.03994750097916e-07,-3.574529471277779e-08
9.5,6.022100947540669e-07,-3.5640955581733874e-08
9.55,6.004306490043547e-07,-3.5536910921232815e-08
9.600000000000001,5.986563981408524e-07,-3.543316010519401e-08
9.650000000000002,5.968873274871609e-07,-3.532970249868382e-08
9.700000000000003,5.951234223988358e-07,-3.522653745856775e-08
9.750000000000004,5.933646682637821e-07,-3.512366433412296e-08
9.800000000000004,5.916110505026184e-07,-3.502108246761355e-08
9.850000000000005,5.898625545690145e-07,-3.491879119483083e-08
9.900000000000006,5.881191659500019e-07,-3.481678984560062e-08
9.950000000000006,5.863808701662601e-07,-3.471507774425962e-08
10.000000000000007,5.846476527723801e-07,-3.4613654210102695e-08
10.050000000000008,5.82919499357105e-07,-3.4512518557802785e-08
10.100000000000009,5.811963955435523e-07,-3.441167009780512e-08
10.15000000000001,5.794783269894147e-07,-3.431110813669729e-08
10.20000000000001,5.777652793871453e-07,-3.42108319775566e-08
10.25000000000001,5.760572384641243e-07,-3.411084092027609e-08
10.300000000000011,5.743541899828102e-07,-3.4011134261870495e-08
10.350000000000012,5.726561197408773e-07,-3.3911711296763416e-08
10.400000000000013,5.709630135713377e-07,-3.3812571317056726e-08
10.450000000000014,5.692748573426514e-07,-3.3713713612783396e-08
10.500000000000014,5.675916369588234e-07,-3.3615137472144676e-08
10.550000000000015,5.659133383594903e-07,-3.351684218173259e-08
10.600000000000016,5.642399475199945e-07,-3.341882702673868e-08
10.650000000000016,5.625714504514503e-07,-3.332109129114975e-08
10.700000000000017,5.609078332007986e-07,-3.322363425793149e-08
10.750000000000018,5.592490818508545e-07,-3.312645520920061e-08
10.800000000000018,5.575951825203448e-07,-3.302955342638634e-08
10.85000000000002,5.559461213639391e-07,-3.293292819038173e-08
10.90000000000002,5.543018845722729e-07,-3.283657878168558e-08
10.95000000000002,5.526624583719638e-07,-3.274050448053544e-08
11.000000000000021,5.510278290256216e-07,-3.264470456703223e-08
11.050000000000022,5.493979828318522e-07,-3.2549178321257084e-08
11.100000000000023,5.477729061252555e-07,-3.2453925023380796e-08
11.150000000000023,5.461525852764186e-07,-3.235894395376634e-08
11.200000000000024,5.44537006691904e-07,-3.2264234393064936e-08
11.250000000000025,5.429261568142321e-07,-3.2169795622305975e-08
11.300000000000026,5.41320022121861e-07,-3.2075626922981265e-08
11.350000000000026,5.397185891291613e-07,-3.198172757712389e-08
11.400000000000027,5.381218443863864e-07,-3.1888096867382025e-08
11.450000000000028,5.365297744796409e-07,-3.1794734077087994e-08
11.500000000000028,5.349423660308442e-07,-3.1701638490322934e-08
11.55000000000003,5.333596056976919e-07,-3.160880939197724e-08
11.60000000000003,5.317814801736137e-07,-3.1516246067807126e-08
11.65000000000003,5.302079761877286e-07,-3.142394780448749e-08
11.700000000000031,5.286390805047982e-07,-3.133191388966134e-08
11.750000000000032,5.270747799251765e-07,-3.124014361198596e-08
11.800000000000033,5.255150612847588e-07,-3.11486362611761e-08
11.850000000000033,5.239599114549271e-07,-3.1057391128044204e-08
11.900000000000034,5.22409317342495e-07,-3.0966407504538095e-08
11.950000000000035,5.208632658896493e-07,-3.087568468377602e-08
12.000000000000036,5.193217440738911e-07,-3.078522196007942e-08
12.050000000000036,5.177847389079747e-07,-3.069501862900348e-08
12.100000000000037,5.162522374398455e-07,-3.0605073987365556e-08
12.150000000000038,5.147242267525758e-07,-3.05153873332717e-08
12.200000000000038,5.132006939642999e-07,-3.042595796614134e-08
12.250000000000039,5.116816262281479e-07,-3.033678518673024e-08
12.30000000000004,5.101670107321783e-07,-3.0247868297151875e-08
12.35000000000004,5.086568346993097e-07,-3.0159206600897255e-08
12.400000000000041,5.071510853872512e-07,-3.007079940285336e-08
12.450000000000042,5.056497500884326e-07,-2.998264600932025e-08
12.500000000000043,5.041528161299329e-07,-2.989474572802691e-08
12.550000000000043,5.026602708734087e-07,-2.980709786814593e-08
12.600000000000044,5.011721017150217e-07,-2.9719701740307105e-08
12.650000000000045,4.996882960853654e-07,-2.963255665660997e-08
12.700000000000045,4.982088414493915e-07,-2.954566193063541e-08
12.750000000000046,4.967337253063352e-07,-2.9459016877456327e-08
12.800000000000047,4.952629351896409e-07,-2.9372620813647477e-08
12.850000000000048,4.937964586668864e-07,-2.9286473057294513e-08
12.900000000000048,4.923342833397074e-07,-2.920057292800226e-08
12.950000000000049,4.908763968437212e-07,-2.911491974690231e-08
13.00000000000005,4.894227868484503e-07,-2.9029512836659943e-08
13.05000000000005,4.879734410572456e-07,-2.8944351521480437e-08
13.100000000000051,4.865283472072089e-07,-2.8859435127114804e-08
13.150000000000052,4.850874930691158e-07,-2.8774762980864965e-08
13.200000000000053,4.836508664473384e-07,-2.8690334411588438e-08
13.250000000000053,4.822184551797665e-07,-2.8606148749702534e-08
13.300000000000054,4.807902471377302e-07,-2.8522205327188106e-08
13.350000000000055,4.793662302259214e-07,-2.8438503477592878e-08
13.400000000000055,4.779463923823155e-07,-2.8355042536034383e-08
13.450000000000056,4.7653072157809264e-07,-2.8271821839202534e-08
13.500000000000057,4.751192058175593e-07,-2.818884072536183e-08
13.550000000000058,4.737118331380693e-07,-2.810609853435326e-08
13.600000000000058,4.72308591609945e-07,-2.8023594607595894e-08
13.650000000000059,4.7090946933639835e-07,-2.794132828808817e-08
13.70000000000006,4.6951445445345203e-07,-2.7859298920408947e-08
13.75000000000006,4.6812353512986015e-07,-2.7777505850718265e-08
13.800000000000061,4.667366995670294e-07,-2.7695948426757912e-08
13.850000000000062,4.6535393599893994e-07,-2.7614625997851732e-08
13.900000000000063,4.6397523269206606e-07,-2.7533537914905755e-08
13.950000000000063,4.6260057794529735e-07,-2.7452683530408103e-08
14.000000000000064,4.612299600898594e-07,-2.7372062198428746e-08
14.050000000000065,4.59863367489235e-07,-2.729167327461906e-08
14.100000000000065,4.5850078853908457e-07,-2.721151611621123e-08
14.150000000000066,4.571422116671678e-07,-2.7131590082017518e-08
14.200000000000067,4.5578762533326405e-07,-2.7051894532429372e-08
14.250000000000068,4.544370180290939e-07,-2.6972428829416405e-08
14.300000000000068,4.5309037827823993e-07,-2.689319233652526e-08
14.350000000000069,4.5174769463606807e-07,-2.681418441887835e-08
14.40000000000007,4.5040895568964876e-07,-2.673540444317249e-08
14.45000000000007,4.490741500576784e-07,-2.665685177767742e-08
14.500000000000071,4.4774326639040056e-07,-2.6578525792234257e-08
14.550000000000072,4.4641629336952754e-07,-2.6500425858253817e-08
14.600000000000072,4.4509321970816206e-07,-2.6422551348714895e-08
14.650000000000073,4.4377403415071864e-07,-2.634490163816243e-08
14.700000000000074,4.4245872547284554e-07,-2.6267476102705626e-08
14.750000000000075,4.411472824813465e-07,-2.6190274120015962e-08
14.800000000000075,4.398396940141027e-07,-2.6113295069325198e-08
14.850000000000076,4.385359489399949e-07,-2.6036538331423258e-08
14.900000000000077,4.372360361588254e-07,-2.5960003288656096e-08
14.950000000000077,4.359399446012404e-07,-2.5883689324923485e-08
15.000000000000078,4.3464766322865235e-07,-2.5807595825676777e-08
15.050000000000079,4.3335918103316246e-07,-2.5731722177916596e-08
15.10000000000008,4.320744870374832e-07,-2.56560677701905e-08
15.15000000000008,4.3079357029486116e-07,-2.5580631992590584e-08
15.200000000000081,4.295164198889997e-07,-2.550541423675107e-08
15.250000000000082,4.282430249339821e-07,-2.543041389584585e-08
15.300000000000082,4.2697337457419445e-07,-2.5355630364585973e-08
15.350000000000083,4.25707457984249e-07,-2.5281063039217133e-08
15.400000000000084,4.2444526436890746e-07,-2.520671131751711e-08
15.450000000000085,4.231867829630044e-07,-2.513257459879318e-08
15.500000000000085,4.219320030313709e-07,-2.505865228387952e-08
15.550000000000086,4.206809138687582e-07,-2.498494377513455e-08
15.600000000000087,4.194335047997616e-07,-2.4911448476438293e-08
15.650000000000087,4.1818976517874455e-07,-2.4838165793189683e-08
15.700000000000088,4.169496843897626e-07,-2.476509513230388e-08
15.750000000000089,4.1571325184648767e-07,-2.469223590220953e-08
15.80000000000009,4.144804569921326e-07,-2.4619587512846043e-08
15.85000000000009,4.132512892993756e-07,-2.4547149375660835e-08
15.900000000000091,4.1202573827028473e-07,-2.4474920903606566e-08
15.950000000000092,4.1080379343624303e-07,-2.4402901511138348e-08
16.000000000000092,4.095854443578733e-07,-2.4331090614210947e-08
16.050000000000093,4.0837068062496317e-07,-2.4259487630275984e-08
16.100000000000094,4.0715949185639034e-07,-2.4188091978279108e-08
16.150000000000095,4.05951867700048e-07,-2.4116903078657163e-08
16.200000000000095,4.047477978327703e-07,-2.4045920353335344e-08
16.250000000000096,4.03547271960258e-07,-2.3975143225724358e-08
16.300000000000097,4.023502798170043e-07,-2.3904571120717548e-08
16.350000000000097,4.0115681116622074e-07,-2.3834203464688034e-08
16.400000000000098,3.9996685579976335e-07,-2.376403968548583e-08
16.4500000000001,3.9878040353805873e-07,-2.3694079212434972e-08
16.5000000000001,3.975974442300306e-07,-2.3624321476330612e-08
16.5500000000001,3.964179677530262e-07,-2.3554765909436137e-08
16.6000000000001,3.95241964012743e-07,-2.3485411945480255e-08
16.6500000000001,3.9406942294315547e-07,-2.3416259019654102e-08
16.700000000000102,3.929003345064421e-07,-2.3347306568608316e-08
16.750000000000103,3.917346886929124e-07,-2.327855403045013e-08
16.800000000000104,3.9057247552093417e-07,-2.321000084474045e-08
16.850000000000104,3.8941368503686104e-07,-2.3141646452490932e-08
16.900000000000105,3.8825830731495974e-07,-2.3073490296161055e-08
16.950000000000106,3.87106332457338e-07,-2.3005531819655185e-08
17.000000000000107,3.8595775059387226e-07,-2.293777046831965e-08
17.050000000000107,3.8481255188213574e-07,-2.2870205688939798e-08
17.100000000000108,3.8367072650732645e-07,-2.2802836929737072e-08
17.15000000000011,3.825322646821955e-07,-2.2735663640366054e-08
17.20000000000011,3.813971566469756e-07,-2.2668685271911534e-08
17.25000000000011,3.802653926693095e-07,-2.260190127688556e-08
17.30000000000011,3.791369630441788e-07,-2.25353111092245e-08
17.35000000000011,3.7801185809383267e-07,-2.2468914224286102e-08
17.400000000000112,3.768900681677171e-07,-2.2402710078846527e-08
17.450000000000113,3.7577158364240377e-07,-2.2336698131097426e-08
17.500000000000114,3.7465639492151953e-07,-2.2270877840642976e-08
17.550000000000114,3.735444924356758e-07,-2.2205248668496933e-08
17.600000000000115,3.724358666423981e-07,-2.2139810077079695e-08
17.650000000000116,3.713305080260559e-07,-2.207456153021534e-08
17.700000000000117,3.7022840709779254e-07,-2.2009502493128692e-08
17.750000000000117,3.6912955439545506e-07,-2.1944632432442355e-08
17.800000000000118,3.6803394048352457e-07,-2.187995081617378e-08
17.85000000000012,3.6694155595304654e-07,-2.18154571137323e-08
17.90000000000012,3.658523914215612e-07,-2.1751150795916202e-08
17.95000000000012,3.647664375330343e-07,-2.1687031334909774e-08
18.00000000000012,3.6368368495778775e-07,-2.1623098204280348e-08
18.05000000000012,3.626041243924307e-07,-2.1559350878975364e-08
18.100000000000122,3.615277465597904e-07,-2.1495788835319426e-08
18.150000000000123,3.6045454220884353e-07,-2.1432411551011355e-08
18.200000000000124,3.593845021146477e-07,-2.136921850512125e-08
18.250000000000124,3.583176170782727e-07,-2.1306209178087545e-08
18.300000000000125,3.5725387792673227e-07,-2.1243383051714065e-08
18.350000000000126,3.5619327551291597e-07,-2.1180739609167093e-08
18.400000000000126,3.5513580071552097e-07,-2.1118278334972427e-08
18.450000000000127,3.540814444389844e-07,-2.105599871501245e-08
18.500000000000128,3.5303019761341534e-07,-2.099390023652319e-08
18.55000000000013,3.519820511945273e-07,-2.0931982388091398e-08
18.60000000000013,3.509369961635708e-07,-2.0870244659651593e-08
18.65000000000013,3.49895023527266e-07,-2.080868654248316e-08
18.70000000000013,3.4885612431773565e-07,-2.0747307529207407e-08
18.75000000000013,3.4782028959243786e-07,-2.068610711378464e-08
18.800000000000132,3.4678751043409937e-07,-2.0625084791511243e-08
18.850000000000133,3.4575777795064877e-07,-2.056424005901675e-08
18.900000000000134,3.4473108327514997e-07,-2.0503572414260933e-08
18.950000000000134,3.437074175657357e-07,-2.0443081356530874e-08
19.000000000000135,3.426867720055412e-07,-2.038276638643806e-08
19.050000000000136,3.416691378026381e-07,-2.0322627005915456e-08
19.100000000000136,3.4065450618996854e-07,-2.026266271821461e-08
19.150000000000137,3.396428684252791e-07,-2.0202873027902726e-08
19.200000000000138,3.386342157910552e-07,-2.0143257440859767e-08
19.25000000000014,3.3762853959445554e-07,-2.008381546427555e-08
19.30000000000014,3.366258311672467e-07,-2.0024546606646836e-08
19.35000000000014,3.3562608186573773e-07,-1.996545037777444e-08
19.40000000000014,3.3462928307071525e-07,-1.9906526288760323e-08
19.45000000000014,3.3363542618737824e-07,-1.9847773852004707e-08
19.500000000000142,3.326445026452733e-07,-1.9789192581203175e-08
19.550000000000143,3.3165650389823007e-07,-1.973078199134378e-08
19.600000000000144,3.3067142142429633e-07,-1.9672541598704165e-08
19.650000000000144,3.2968924672567404e-07,-1.961447092084867e-08
19.700000000000145,3.287099713286547e-07,-1.9556569476625452e-08
19.750000000000146,3.277335867835555e-07,-1.9498836786163607e-08
19.800000000000146,3.267600846646552e-07,-1.9441272370870295e-08
19.850000000000147,3.2578945657013025e-07,-1.9383875753427856e-08
19.900000000000148,3.248216941219913e-07,-1.9326646457790952e-08
19.95000000000015,3.2385678896601946e-07,-1.9269584009183686e-08
20.00000000000015,3.22894732771703e-07,-1.9212687934096748e-08
20.05000000000015,3.219355172321741e-07,-1.9155957760284544e-08
20.10000000000015,3.2097913406414563e-07,-1.9099393016762333e-08
20.15000000000015,3.2002557500784837e-07,-1.904299323380338e-08
20.200000000000152,3.1907483182696797e-07,-1.8986757942936094e-08
20.250000000000153,3.181268963085824e-07,-1.8930686676941183e-08
20.300000000000153,3.1718176026309936e-07,-1.8874778969848798e-08
20.350000000000154,3.162394155241939e-07,-1.88190343569357e-08
20.400000000000155,3.1529985394874606e-07,-1.8763452374722402e-08
20.450000000000156,3.1436306741677893e-07,-1.8708032560970345e-08
20.500000000000156,3.134290478313966e-07,-1.8652774454679053e-08
20.550000000000157,3.1249778711872225e-07,-1.8597677596083302e-08
20.600000000000158,3.115692772278365e-07,-1.8542741526650295e-08
20.65000000000016,3.1064351013071593e-07,-1.848796578907683e-08
20.70000000000016,3.097204778221716e-07,-1.8433349927286486e-08
20.75000000000016,3.088001723197878e-07,-1.8378893486426786e-08
20.80000000000016,3.0788258566386094e-07,-1.8324596012866398e-08
20.85000000000016,3.069677099173385e-07,-1.8270457054192315e-08
20.900000000000162,3.060555371657582e-07,-1.8216476159207044e-08
20.950000000000163,3.0514605951718747e-07,-1.81626528779258e-08
21.000000000000163,3.042392691021626e-07,-1.8108986761573704e-08
21.050000000000164,3.033351580736284e-07,-1.8055477362582983e-08
21.100000000000165,3.024337186068782e-07,-1.8002124234590173e-08
21.150000000000166,3.015349428994933e-07,-1.7948926932433324e-08
21.200000000000166,3.0063882317128313e-07,-1.789588501214922e-08
21.250000000000167,2.9974535166422544e-07,-1.784299803097057e-08
21.300000000000168,2.988545206424065e-07,-1.779026554732326e-08
21.35000000000017,2.9796632239196154e-07,-1.7737687120823538e-08
21.40000000000017,2.970807492210153e-07,-1.7685262312275266e-08
21.45000000000017,2.9619779345962264e-07,-1.7632990683667132e-08
21.50000000000017,2.953174474597096e-07,-1.7580871798169885e-08
21.55000000000017,2.9443970359501403e-07,-1.7528905220133577e-08
21.600000000000172,2.9356455426102696e-07,-1.747709051508479e-08
21.650000000000173,2.9269199187493377e-07,-1.7425427249723884e-08
21.700000000000173,2.9182200887555546e-07,-1.7373914991922254e-08
21.750000000000174,2.909545977232904e-07,-1.7322553310719557e-08
21.800000000000175,2.9008975090005564e-07,-1.727134177632098e-08
21.850000000000176,2.892274609092291e-07,-1.72202799600945e-08
21.900000000000176,2.883677202755912e-07,-1.7169367434568127e-08
21.950000000000177,2.875105215452671e-07,-1.7118603773427192e-08
22.000000000000178,2.866558572856687e-07,-1.7067988551511596e-08
