t,deltaT,deltaTdot
9.349999999999998,6.036233024770382e-07,-3.572286340605896e-08
9.399999999999999,6.018397691052389e-07,-3.5618508981294556e-08
9.45,6.000614459805384e-07,-3.5514453445498764e-08
9.5,5.982883181795693e-07,-3.541069595568115e-08
9.55,5.965203708210901e-07,-3.53072356698231e-08
9.600000000000001,5.947575890659306e-07,-3.5204071747099625e-08
9.650000000000002,5.929999581169272e-07,-3.510120334807969e-08
9.700000000000003,5.912474632188488e-07,-3.499862963490654e-08
9.750000000000004,5.895000896583138e-07,-3.4896349771459634e-08
9.800000000000004,5.877578227636999e-07,-3.4794362923499737e-08
9.850000000000005,5.860206479050465e-07,-3.4692668258798336e-08
9.900000000000006,5.842885504939511e-07,-3.4591264947252754e-08
9.950000000000006,5.82561515983461e-07,-3.449015216098807e-08
10.000000000000007,5.808395298679592e-07,-3.4389329074446924e-08
10.050000000000008,5.791225776830462e-07,-3.428879486446824e-08
10.100000000000009,5.774106450054196e-07,-3.4188548710355715e-08
10.15000000000001,5.75703717452748e-07,-3.4088589793937044e-08
10.20000000000001,5.740017806835445e-07,-3.398891729961456e-08
10.25000000000001,5.723048203970364e-07,-3.3889530414408146e-08
10.300000000000011,5.706128223330337e-07,-3.379042832799096e-08
10.350000000000012,5.689257722717952e-07,-3.369161023271877e-08
10.400000000000013,5.672436560338943e-07,-3.359307532365337e-08
10.450000000000014,5.65566459480083e-07,-3.3494822798580624e-08
10.500000000000014,5.638941685111556e-07,-3.3396851858023696e-08
10.550000000000015,5.622267690678112e-07,-3.329916170525188e-08
10.600000000000016,5.605642471305166e-07,-3.32017515462855e-08
10.650000000000016,5.589065887193685e-07,-3.310462058989719e-08
10.700000000000017,5.57253779893956e-07,-3.3007768047610034e-08
10.750000000000018,5.556058067532234e-07,-3.291119313369278e-08
10.800000000000018,5.539626554353328e-07,-3.281489506515255e-08
10.85000000000002,5.523243121175274e-07,-3.2718873061725216e-08
10.90000000000002,5.506907630159957e-07,-3.262312634586378e-08
10.95000000000002,5.490619943857358e-07,-3.252765414272499e-08
11.000000000000021,5.474379925204203e-07,-3.243245568015435e-08
11.050000000000022,5.458187437522629e-07,-3.2337530188669803e-08
11.100000000000023,5.442042344518846e-07,-3.2242876901444206e-08
11.150000000000023,5.425944510281817e-07,-3.214849505428682e-08
11.200000000000024,5.409893799281945e-07,-3.20543838856239e-08
11.250000000000025,5.393890076369768e-07,-3.196054263647858e-08
11.300000000000026,5.37793320677467e-07,-3.186697055045019e-08
11.350000000000026,5.36202305610359e-07,-3.177366687369304e-08
11.400000000000027,5.346159490339758e-07,-3.168063085489485e-08
11.450000000000028,5.330342375841432e-07,-3.1587861745254894e-08
11.500000000000028,5.314571579340642e-07,-3.149535879846198e-08
11.55000000000003,5.298846967941961e-07,-3.1403121270672246e-08
11.60000000000003,5.283168409121267e-07,-3.131114842048694e-08
11.65000000000003,5.267535770724531e-07,-3.121943950893021e-08
11.700000000000031,5.251948920966612e-07,-3.1127993799426976e-08
11.750000000000032,5.236407728430061e-07,-3.1036810557780845e-08
11.800000000000033,5.220912062063935e-07,-3.094588905215229e-08
11.850000000000033,5.205461791182625e-07,-3.085522855303693e-08
11.900000000000034,5.190056785464697e-07,-3.076482833324412e-08
11.950000000000035,5.174696914951739e-07,-3.067468766787572e-08
12.000000000000036,5.159382050047215e-07,-3.058480583430525e-08
12.050000000000036,5.144112061515342e-07,-3.049518211215724e-08
12.100000000000037,5.128886820479964e-07,-3.0405815783287026e-08
12.150000000000038,5.113706198423446e-07,-3.03167061317608e-08
12.200000000000038,5.09857006718557e-07,-3.0227852443836056e-08
12.250000000000039,5.083478298962444e-07,-3.013925400794241e-08
12.30000000000004,5.068430766305425e-07,-3.005091011466277e-08
12.35000000000004,5.053427342120042e-07,-2.996282005671494e-08
12.400000000000041,5.038467899664934e-07,-2.987498312893354e-08
12.450000000000042,5.023552312550802e-07,-2.9787398628252392e-08
12.500000000000043,5.008680454739354e-07,-2.9700065853687247e-08
12.550000000000043,4.993852200542277e-07,-2.961298410631893e-08
12.600000000000044,4.979067424620201e-07,-2.952615268927688e-08
12.650000000000045,4.964326001981685e-07,-2.9439570907723063e-08
12.700000000000045,4.949627807982201e-07,-2.9353238068836298e-08
12.750000000000046,4.934972718323135e-07,-2.9267153481796945e-08
12.800000000000047,4.92036060905078e-07,-2.9181316457771988e-08
12.850000000000048,4.905791356555354e-07,-2.9095726309900487e-08
12.900000000000048,4.891264837570017e-07,-2.9010382353279396e-08
12.950000000000049,4.876780929169893e-07,-2.892528390494975e-08
13.00000000000005,4.862339508771104e-07,-2.8840430283883218e-08
13.05000000000005,4.847940454129802e-07,-2.8755820810968976e-08
13.100000000000051,4.833583643341225e-07,-2.8671454809000958e-08
13.150000000000052,4.819268954838733e-07,-2.8587331602665407e-08
13.200000000000053,4.804996267392879e-07,-2.8503450518528793e-08
13.250000000000053,4.790765460110462e-07,-2.841981088502601e-08
13.300000000000054,4.776576412433598e-07,-2.8336412032448908e-08
13.350000000000055,4.7624290041388e-07,-2.8253253292935134e-08
13.400000000000055,4.748323115336049e-07,-2.8170334000457246e-08
13.450000000000056,4.7342586264678853e-07,-2.8087653490812128e-08
13.500000000000057,4.720235418308497e-07,-2.8005211101610684e-08
13.550000000000058,4.706253371962815e-07,-2.7923006172267807e-08
13.600000000000058,4.692312368865615e-07,-2.7841038043992595e-08
13.650000000000059,4.6784122907806213e-07,-2.7759306059778843e-08
13.70000000000006,4.664553019799617e-07,-2.7677809564395764e-08
13.75000000000006,4.65073443834156e-07,-2.759654790437897e-08
13.800000000000061,4.6369564291517e-07,-2.751552042802166e-08
13.850000000000062,4.6232188753007035e-07,-2.7434726485366048e-08
13.900000000000063,4.60952166018378e-07,-2.7354165428195018e-08
13.950000000000063,4.595864667519815e-07,-2.727383661002396e-08
14.000000000000064,4.5822477813505046e-07,-2.7193739386092842e-08
14.050000000000065,4.5686708860394964e-07,-2.711387311335845e-08
14.100000000000065,4.5551338662715313e-07,-2.703423715048683e-08
14.150000000000066,4.541636607051593e-07,-2.695483085784592e-08
14.200000000000067,4.5281789937040566e-07,-2.687565359749834e-08
14.250000000000068,4.514760911871844e-07,-2.679670473319436e-08
14.300000000000068,4.5013822475155825e-07,-2.671798363036505e-08
14.350000000000069,4.488042886912765e-07,-2.6639489656115547e-08
14.40000000000007,4.474742716656915e-07,-2.656122217921852e-08
14.45000000000007,4.4614816236567546e-07,-2.648318057010774e-08
14.500000000000071,4.448259495135375e-07,-2.640536420087182e-08
14.550000000000072,4.435076218629412e-07,-2.632777244524809e-08
14.600000000000072,4.4219316819882205e-07,-2.625040467861657e-08
14.650000000000073,4.4088257733730577e-07,-2.617326027799411e-08
14.700000000000074,4.395758381256264e-07,-2.6096338622028633e-08
14.750000000000075,4.3827293944204494e-07,-2.6019639090993475e-08
14.800000000000075,4.3697387019576836e-07,-2.5943161066781875e-08
14.850000000000076,4.3567861932686844e-07,-2.5866903932901542e-08
14.900000000000077,4.343871758062015e-07,-2.579086707446934e-08
14.950000000000077,4.330995286353279e-07,-2.5715049878206064e-08
15.000000000000078,4.318156668464319e-07,-2.5639451732431312e-08
15.050000000000079,4.3053557950224204e-07,-2.5564072027058457e-08
15.10000000000008,4.292592556959515e-07,-2.5488910153589697e-08
15.15000000000008,4.279866845511387e-07,-2.5413965505111188e-08
15.200000000000081,4.267178552216884e-07,-2.533923747628827e-08
15.250000000000082,4.2545275689171254e-07,-2.526472546336075e-08
15.300000000000082,4.24191378775472e-07,-2.519042886413829e-08
15.350000000000083,4.229337101172981e-07,-2.511634707799583e-08
15.400000000000084,4.216797401915142e-07,-2.50424795058691e-08
15.450000000000085,4.204294583023582e-07,-2.4968825550250212e-08
15.500000000000085,4.191828537839045e-07,-2.4895384615183273e-08
15.550000000000086,4.1793991599998656e-07,-2.4822156106260097e-08
15.600000000000087,4.167006343441198e-07,-2.474913943061596e-08
15.650000000000087,4.154649982394243e-07,-2.467633399692541e-08
15.700000000000088,4.1423299713854816e-07,-2.4603739215398125e-08
15.750000000000089,4.1300462052359065e-07,-2.453135449777484e-08
15.80000000000009,4.117798579060259e-07,-2.44591792573233e-08
15.85000000000009,4.1055869882662653e-07,-2.438721290883428e-08
15.900000000000091,4.0934113285538767e-07,-2.4315454868617632e-08
15.950000000000092,4.0812714959145115e-07,-2.4243904554498384e-08
16.000000000000092,4.069167386630297e-07,-2.417256138581289e-08
16.050000000000093,4.057098897273317e-07,-2.4101424783404995e-08
16.100000000000094,4.045065924704856e-07,-2.4030494169622258e-08
16.150000000000095,4.03306836607465e-07,-2.3959768968312213e-08
16.200000000000095,4.0211061188201386e-07,-2.388924860481864e-08
16.250000000000096,4.0091790806657155e-07,-2.38189325059779e-08
16.300000000000097,3.9972871496219845e-07,-2.3748820100115276e-08
16.350000000000097,3.9854302239850155e-07,-2.367891081704137e-08
16.400000000000098,3.9736082023356025e-07,-2.3609204088048508e-08
16.4500000000001,3.9618209835385244e-07,-2.353969934590717e-08
16.5000000000001,3.950068466741806e-07,-2.347039602486248e-08
16.5500000000001,3.938350551375982e-07,-2.340129356063068e-08
16.6000000000001,3.926667137153363e-07,-2.3332391390395655e-08
16.6500000000001,3.9150181240673e-07,-2.3263688952805474e-08
16.700000000000102,3.9034034123914573e-07,-2.3195185687968957e-08
16.750000000000103,3.8918229026790783e-07,-2.3126881037452254e-08
16.800000000000104,3.8802764957622615e-07,-2.3058774444275457e-08
16.850000000000104,3.868764092751232e-07,-2.2990865352909227e-08
16.900000000000105,3.8572855950336184e-07,-2.2923153209271433e-08
16.950000000000106,3.8458409042737294e-07,-2.2855637460723825e-08
17.000000000000107,3.8344299224118326e-07,-2.278831755606871e-08
17.050000000000107,3.823052551663436e-07,-2.2721192945545652e-08
17.100000000000108,3.8117086945185687e-07,-2.2654263080828192e-08
17.15000000000011,3.8003982537410656e-07,-2.2587527415020573e-08
17.20000000000011,3.789121132367853e-07,-2.2520985402654484e-08
17.25000000000011,3.777877233708235e-07,-2.2454636499685827e-08
17.30000000000011,3.7666664613431836e-07,-2.2388480163491486e-08
17.35000000000011,3.7554887191246273e-07,-2.232251585286612e-08
17.400000000000112,3.7443439111747436e-07,-2.225674302801896e-08
17.450000000000113,3.7332319418852534e-07,-2.2191161150570613e-08
17.500000000000114,3.7221527159167144e-07,-2.2125769683549906e-08
17.550000000000114,3.71110613819782e-07,-2.2060568091390702e-08
17.600000000000115,3.700092113924695e-07,-2.1995555839928757e-08
17.650000000000116,3.6891105485601975e-07,-2.193073239639858e-08
17.700000000000117,3.67816134783322e-07,-2.186609722943029e-08
17.750000000000117,3.667244417737991e-07,-2.1801649809046507e-08
17.800000000000118,3.6563596645333814e-07,-2.1737389606659234e-08
17.85000000000012,3.6455069947422083e-07,-2.1673316095066746e-08
17.90000000000012,3.634686315150545e-07,-2.1609428748450504e-08
17.95000000000012,3.6238975328070297e-07,-2.1545727042372068e-08
18.00000000000012,3.613140555022174e-07,-2.1482210453770013e-08
18.05000000000012,3.602415289367679e-07,-2.141887846095687e-08
18.100000000000122,3.591721643675745e-07,-2.1355730543616054e-08
18.150000000000123,3.58105952603839e-07,-2.1292766182798808e-08
18.200000000000124,3.5704288448067643e-07,-2.122998486092117e-08
18.250000000000124,3.559829508590471e-07,-2.1167386061760925e-08
18.300000000000125,3.5492614262568836e-07,-2.1104969270454562e-08
18.350000000000126,3.5387245069304694e-07,-2.1042733973494258e-08
18.400000000000126,3.528218659992111e-07,-2.0980679658724862e-08
18.450000000000127,3.5177437950784314e-07,-2.0918805815340876e-08
18.500000000000128,3.5072998220811203e-07,-2.085711193388344e-08
18.55000000000013,3.496886651146261e-07,-2.0795597506237344e-08
18.60000000000013,3.486504192673658e-07,-2.0734262025628027e-08
18.65000000000013,3.476152357316171e-07,-2.067310498661858e-08
18.70000000000013,3.465831055979042e-07,-2.0612125885106774e-08
18.75000000000013,3.4555401998192336e-07,-2.0551324218322074e-08
18.800000000000132,3.4452797002447605e-07,-2.0490699484822668e-08
18.850000000000133,3.4350494689140267e-07,-2.0430251184492493e-08
18.900000000000134,3.424849417735165e-07,-2.0369978818538282e-08
18.950000000000134,3.414679458865373e-07,-2.0309881889486592e-08
19.000000000000135,3.4045395047102575e-07,-2.0249959901180868e-08
19.050000000000136,3.3944294679231744e-07,-2.0190212358778482e-08
19.100000000000136,3.384349261404574e-07,-2.0130638768747787e-08
19.150000000000137,3.3742987983013444e-07,-2.0071238638865192e-08
19.200000000000138,3.36427799200616e-07,-2.0012011478212214e-08
19.25000000000014,3.3542867561568294e-07,-1.9952956797172557e-08
19.30000000000014,3.344325004635644e-07,-1.9894074107429182e-08
19.35000000000014,3.334392651568729e-07,-1.9835362921961384e-08
19.40000000000014,3.324489611325399e-07,-1.977682275504188e-08
19.45000000000014,3.314615798517507e-07,-1.9718453122233892e-08
19.500000000000142,3.3047711279988046e-07,-1.9660253540388247e-08
19.550000000000143,3.2949555148642957e-07,-1.960222352764046e-08
19.600000000000144,3.2851688744495966e-07,-1.9544362603407848e-08
19.650000000000144,3.2754111223302955e-07,-1.9486670288386623e-08
19.700000000000145,3.265682174321313e-07,-1.9429146104549004e-08
19.750000000000146,3.255981946476266e-07,-1.9371789575140336e-08
19.800000000000146,3.2463103550868305e-07,-1.9314600224676197e-08
19.850000000000147,3.236667316682109e-07,-1.9257577578939522e-08
19.900000000000148,3.227052748027995e-07,-1.9200721164977727e-08
19.95000000000015,3.217466566126544e-07,-1.9144030511099835e-08
20.00000000000015,3.207908688215343e-07,-1.908750514687361e-08
20.05000000000015,3.19837903176688e-07,-1.9031144603122696e-08
20.10000000000015,3.1888775144879184e-07,-1.8974948411923752e-08
20.15000000000015,3.179404054318871e-07,-1.8918916106603595e-08
20.200000000000152,3.1699585694331756e-07,-1.886304722173635e-08
20.250000000000153,3.1605409782366713e-07,-1.8807341293140604e-08
20.300000000000153,3.151151199366978e-07,-1.875179785787655e-08
20.350000000000154,3.1417891516928753e-07,-1.869641645424316e-08
20.400000000000155,3.132454754313685e-07,-1.8641196621775336e-08
20.450000000000156,3.1231479265586533e-07,-1.8586137901241083e-08
20.500000000000156,3.1138685879863345e-07,-1.8531239834638677e-08
20.550000000000157,3.1046166583839776e-07,-1.8476501965193835e-08
20.600000000000158,3.095392057766912e-07,-1.84219238373569e-08
20.65000000000016,3.0861947063779363e-07,-1.8367504996800013e-08
20.70000000000016,3.0770245246867094e-07,-1.8313244990414305e-08
20.75000000000016,3.06788143338914e-07,-1.8259143366307088e-08
20.80000000000016,3.05876535340678e-07,-1.8205199673799037e-08
20.85000000000016,3.049676205886218e-07,-1.8151413463421394e-08
20.900000000000162,3.040613912198475e-07,-1.8097784286913166e-08
20.950000000000163,3.0315783939384027e-07,-1.8044311697218325e-08
21.000000000000163,3.022569572924079e-07,-1.799099524848302e-08
21.050000000000164,3.0135873711962087e-07,-1.7937834496052793e-08
21.100000000000165,3.004631711017526e-07,-1.7884828996469778e-08
21.150000000000166,2.995702514872195e-07,-1.7831978307469932e-08
21.200000000000166,2.9867997054652135e-07,-1.7779281987980256e-08
21.250000000000167,2.9779232057218195e-07,-1.7726739598116014e-08
21.300000000000168,2.969072938786897e-07,-1.7674350699177972e-08
21.35000000000017,2.960248828024384e-07,-1.762211485364963e-08
21.40000000000017,2.951450797016682e-07,-1.7570031625194444e-08
21.45000000000017,2.942678769564066e-07,-1.7518100578653093e-08
21.50000000000017,2.9339326696840964e-07,-1.7466321280040705e-08
21.55000000000017,2.9252124216110353e-07,-1.7414693296544106e-08
21.600000000000172,2.916517949795257e-07,-1.7363216196519082e-08
21.650000000000173,2.9078491789026684e-07,-1.7311889549487628e-08
21.700000000000173,2.899206033814123e-07,-1.7260712926135212e-08
21.750000000000174,2.8905884396248413e-07,-1.7209685898308036e-08
21.800000000000175,2.881996321643833e-07,-1.71588080390103e-08
21.850000000000176,2.873429605393316e-07,-1.710807892240149e-08
21.900000000000176,2.864888216608139e-07,-1.7057498123793625e-08
21.950000000000177,2.856372081235209e-07,-1.7007065219648566e-08
22.000000000000178,2.847881125432915e-07,-1.6956779787575278e-08
