t,a,H,T,Tdot,rho_m,rho_T
41.0999999999998,233233677.6769326,0.46547817018459403,0.015298597426638109,-0.0009149334179425663,5.517270269566734e-26,0.6500097807551937
41.1499999999998,238725598.14253563,0.4654781493034743,0.01525291902748208,-0.0009122039051760487,5.145185884562369e-26,0.6500097224369626
41.1999999999998,244346835.82929537,0.46547812854680537,0.015207376900634213,-0.0009094825215888354,4.7981948637526294e-26,0.6500096644663088
41.249999999999794,250100435.7411265,0.4654781079138459,0.015161970640239029,-0.000906769243053423,4.474604910016312e-26,0.6500096068411619
41.29999999999979,255989514.5818979,0.4654780874038591,0.015116699841645645,-0.0009040640455134111,4.172837854873066e-26,0.6500095495594641
41.34999999999979,262017262.44373238,0.4654780670161125,0.015071564101404221,-0.0009013669049832958,3.8914219616337324e-26,0.6500094926191695
41.399999999999785,268186944.53506023,0.465478046749878,0.015026563017262427,-0.0008986777975482642,3.628984747627601e-26,0.6500094360182449
41.44999999999978,274501902.94936305,0.4654780266044319,0.014981696188161912,-0.0008959966993639885,3.384246290499913e-26,0.6500093797546687
41.49999999999978,280965558.4755653,0.46547800657905475,0.014936963214234782,-0.000893323586656422,3.156012985933807e-26,0.6500093238264316
41.54999999999978,287581412.45105517,0.46547798667303136,0.01489236369680009,-0.0008906584357215947,2.9431717263525195e-26,0.6500092682315363
41.599999999999774,294353048.6583373,0.46547796688565074,0.014847897238360344,-0.0008880012229254096,2.744684472210872e-26,0.650009212967997
41.64999999999977,301284135.26634616,0.4654779472162064,0.01480356344259801,-0.0008853519247034402,2.5595831893996965e-26,0.6500091580338403
41.69999999999977,308378426.81747055,0.46547792766399565,0.014759361914372044,-0.0008827105175607275,2.386965128072495e-26,0.6500091034271039
41.749999999999766,315639766.261366,0.4654779082283204,0.014715292259714411,-0.0008800769780715792,2.2259884198687347e-26,0.650009049145838
41.79999999999976,323072087.0366572,0.46547788890848635,0.014671354085826637,-0.0008774512828793671,2.0758679720610307e-26,0.6500089951881035
41.84999999999976,330679415.2016571,0.46547786970380356,0.014627547001076354,-0.0008748334086963275,1.935871638601638e-26,0.6500089415519734
41.89999999999976,338465871.61525786,0.46547785061358615,0.014583870614993867,-0.0008722233323033608,1.8053166493940802e-26,0.650008888235532
41.949999999999754,346435674.16917455,0.46547783163715223,0.014540324538268725,-0.0008696210305498317,1.6835662803751786e-26,0.650008835236875
41.99999999999975,354593140.07275075,0.46547781277382405,0.014496908382746298,-0.0008670264803533704,1.5700267481671786e-26,0.6500087825541097
42.04999999999975,362942688.19156396,0.465477794022928,0.014453621761424373,-0.0008644396586996743,1.4641443141549215e-26,0.6500087301853541
42.099999999999746,371488841.44109726,0.4654777753837942,0.014410464288449757,-0.0008618605426423098,1.365402583864406e-26,0.6500086781287379
42.14999999999974,380236229.23677444,0.465477756855757,0.014367435579114882,-0.0008592891093025153,1.2733199884715664e-26,0.6500086263824016
42.19999999999974,389189590.00168514,0.4654777384381546,0.014324535249854433,-0.0008567253358690045,1.1874474361583937e-26,0.6500085749444972
42.24999999999974,398353773.7333586,0.4654777201303291,0.014281762918241977,-0.0008541691995977696,1.107366121861848e-26,0.6500085238131871
42.299999999999734,407733744.63097686,0.46547770193162674,0.0142391182029866,-0.0008516206778118864,1.0326854847335364e-26,0.6500084729866451
42.34999999999973,417334583.7844498,0.46547768384139737,0.014196600723929566,-0.0008490797479013187,9.630413033485165e-27,0.6500084224630557
42.39999999999973,427161491.92680955,0.46547766585899486,0.014154210102040968,-0.0008465463873227241,8.980939193734038e-27,0.6500083722406143
42.449999999999726,437219792.25141406,0.46547764798377694,0.014111945959416406,-0.0008440205735992598,8.375265810304679e-27,0.6500083223175269
42.49999999999972,447514933.29548734,0.465477630215105,0.014069807919273664,-0.000841502284320389,7.810438982786575e-27,0.6500082726920102
42.54999999999972,458052491.89155686,0.46547761255234454,0.014027795605949397,-0.0008389914971416885,7.283704021773514e-27,0.6500082233622918
42.59999999999972,468838176.1883883,0.4654775949948645,0.013985908644895835,-0.0008364881897846557,6.792492014067325e-27,0.6500081743266093
42.649999999999714,479877828.7430527,0.46547757754203767,0.013944146662677485,-0.0008339923400365173,6.334407293925387e-27,0.6500081255832111
42.69999999999971,491177429.68580234,0.46547756019324077,0.013902509286967856,-0.0008315039257500378,5.907215759248079e-27,0.6500080771303562
42.74999999999971,502743099.9594684,0.465477542947854,0.013860996146546185,-0.0008290229248433286,5.508833975723417e-27,0.6500080289663138
42.799999999999706,514581104.63513625,0.4654775258052613,0.013819606871294174,-0.0008265493152996582,5.137319015788893e-27,0.6500079810893632
42.8499999999997,526697856.3058936,0.4654775087648505,0.013778341092192732,-0.0008240830751672624,4.790858982854376e-27,0.6500079334977944
42.8999999999997,539099918.5604907,0.46547749182601267,0.013737198441318743,-0.0008216241825591548,4.467764174571982e-27,0.650007886189907
42.9499999999997,551794009.5387937,0.46547747498814274,0.013696178551841819,-0.0008191726156529388,4.166458842055528e-27,0.6500078391640112
42.999999999999694,564787005.5709567,0.46547745825063935,0.013655281058021084,-0.0008167283526906193,3.885473504858655e-27,0.6500077924184271
